	tweet_id	tweet_text
0	1250998294555197441	probably should apologize for this rude tweet there bud canadianpolitics COVID19 sacrificeoldpeople
1	1250998294555353088	I went outside it was so much fun I was very careful didn t see anyone Now I am home and wondering when I can fi
2	1250998295746375687	The joint efforts of government and private companies a partnership we have deemed Team Taiwan have also enabled
3	1250998297042567168	How coronavirus almost brought down the global financial system via tooze Finance Banking
4	1250998299387146241	The Covid 19 pandemic shows we must transform the global food system
5	1250998300154757121	This woman is a fucking moron
6	1250998301102501889	Yes trump ISfailure
7	1250998301127839745	PROVE IT
8	1250998301266075649	Ventilators not panacea for making Covid 19 mortality rate zero
9	1250998301354151938	What about the billions they have already spent you want to saddle the country with debt for the next century you
10	1250998303690575872	The most negative word of 2020 is POSITIVE coronafree coronavirus covid19
11	1250998303740710916	Official sponsor of the 2020 COVID 19 Pandemic sponsored
12	1250998304319684610	Spurs chief Levy asks sacked Pochettino to take PAY CUT on severance package amid coronavirus shutdown
13	1250998304843825152	I m definitely thankful for one thing the coronavirus has brought us It has exposed a number of celebrities and
14	1250998305116393472	I have a radical solution for that It s called wait for it taxation
15	1250998305246437376	The Health 202 Coronavirus is sickening thousands of medical workers
16	1250998305523404800	Chris Hayes Shares the Moment He Realized How Badly Coronavirus Would Af via
17	1250998306093719553	They will keep adding the numbers over months who cares
18	1250998309172510726	Trump just cut all funding to the World Health Organization in the middle of the Covid19 pandemic Now this mas
19	1250998309738688513	I had no idea about this Thanks for sharing Such a kind thing for them to do
20	1250998309772308481	This is Thank you
21	1250998312767021058	Donate to help Mount Sinai fight COVID 19 in New York
22	1250998312917852160	BREAKING Over the past 24 hours countries around the world reported 95 022 new cases of Coronavirus and 6 996
23	1250998313488470022	2nd health care worker dies in Ontario after contracting COVID 19 CBC News
24	1250998313651847169	This reaction blaming anyone who even looks Chinese for bringing this virus to the USA i
25	1250998317628239872	Exclusive Private Island Buys Coronavirus Antibody Tests for All Residents
26	1250998317716328448	Report Covid 19 patients recovering quickly after getting experimental drug remdesivir
27	1250998317833613312	This definitely aligns with my experience Of my blood relatives in the USA most are in health care or other esse
28	1250998317938401280	Domestic 13 00 Due to Special handling for tickets regarding the Novel Coronavirus marks are also displayed for
29	1250998317955395589	So I think the coronavirus is a bioweapon If it was an accident it s pretty convenient that patient 0 caught it i
30	1250998318064230402	9 BJMP inmates test positive for COVID 19
31	1250998318114705408	Coronavirus ends China s honeymoon in Africa POLITICO SmartNews
32	1250998318177456129	Cam Girls Coronavirus and Sex Online Now
33	1250998318429339648	Cleveland records 25 new coronavirus cases the largest single day jump 10th death also reported
34	1250998318605512709	If you have interest Our company is about giving back so a portion will be donated to covid19 relief
35	1250998318827819009	Summing numbers for European nations from I get a total of over 1 million reported cases
36	1250998321549725696	How Kerala is fighting Covid 19india KeralaModel salutecoronawarriors COVID
37	1250998321809747969	ICJ president amp co author of Modi book moves UNHRC blaming China for Covid 19 conspiracy via
38	1250998322216779777	UnSilent OMG How does this guy not have the coronavirus yet with as many gatherings as he does We re STILL
39	1250998324565590016	Americans ask yourselves would you rather have a businessman lead our economy out of this turmoil or a senile pol
40	1250998325777760257	Coronavirus lockdown China s GDP slips 6 8 in Q1 HaalTV CoronavirusLockdown China GDP
41	1250998325815447553	Donate to help Mount Sinai fight COVID 19 in New York
42	1250998325949730817	Checkout latest News post Coronavirus stress could lead to weight gain here s how to drop the pounds New York
43	1250998326029246467	Coronavirus 2 5 lakh Odia labourers stranded in Gujarat face threat of infection say activists
44	1250998328902348800	Not an Endorsement OpeningUpAmericaAgain Latest Phase 1 amp 2 Guidelines from gt
45	1250998329535848450	It s the projections of the IHME model on different dates of the model runs
46	1250998329783332864	Could this be a bigger deal than today s Gilead news TestEveryOne
47	1250998330731245568	These feminists are a pain
48	1250998330823307264	Hannity is the King of misinformation
49	1250998332765409280	No country has beaten the coronavirus yet and as some countries relax restrictions new infections loom via
